id_catalog_product,reference,name,brand,color,season,sizes,gender_segment,main_category,sub_category,article_type,score_ec,quantity
189,58980,Colour me Women Flowers Deo,Colour me,Pink,Spring,Unique,Women,Personal Care,Fragrance,Deodorant,,8504
190,40143,Gini and Jony Girls Pretty Blossom Blue Top,Gini and Jony,Blue,Summer,"XS,S,M,L,XL",Girls,Apparel,Topwear,Tops,,3431
191,10633,Carlton London Men Formal Brown Formal Shoes,Carlton London,Brown,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Formal Shoes,,8277
192,24406,Vishudh Women Red Printed Kurta,Vishudh,Red,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,,697
193,4716,ADIDAS Unisex Response ST Analogue Black Watch,ADIDAS,Black,Winter,Unique,Unisex,Accessories,Watches,Watches,,7625
194,21174,s.Oliver Women Stripes Beige Top,s.Oliver,Beige,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,2430
195,15341,Nike Women Solid Pink Shorts,Nike,Pink,Fall,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Shorts,,6787
196,52486,Red Rose Maroon Camisole,Red Rose Maroon Camisole,Maroon,Winter,"XS,S,M,L,XL",Women,Apparel,Innerwear,Camisoles,,9300
197,53554,Probase Multicoloured Printed Boxers,Probase Multicoloured Printed Boxers,Multi,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Boxers,,9839
198,14293,Classic Polo Men Stripes Blue Tshirts,Classic Polo,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,4782
199,47366,Baggit Women Blue Bag,Baggit,Blue,Summer,Unique,Women,Accessories,Bags,Handbags,,3011
200,6041,UCB Men's Polo Neck With Lion Logo Navy Blue T-shirt,UCB,Navy Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,1159
201,23623,Doodle Kids Girls Pink I love Shopping Top,Doodle Kids,Pink,Fall,"XS,S,M,L,XL",Girls,Apparel,Topwear,Tops,,3311
202,17416,Lotto Men Atlantica Black Sports Shoe,Lotto,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,,7598
203,9835,Little Miss Women Printed Grey T-shirt,Little Miss,Grey,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,,7046
204,29319,ADIDAS Unisex Chicago Bulls Red Backpack,ADIDAS,Red,Summer,Unique,Unisex,Accessories,Bags,Backpacks,,2486
205,7193,Jealous 21 Women Black Jegging,Jealous 21,Black,Fall,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Jeans,,8838
206,12958,ADIDAS Men Sports Black Sports Shoes,ADIDAS,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,,3411
207,27283,Mother Earth Women Magenta Kurta,Mother Earth,Magenta,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,,2234
208,30234,Numero Uno Men Black Flip Flops,Numero Uno,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,,2343
209,9009,Murcia Women Snake Print Bag Brown Handbags,Murcia,Brown,Winter,Unique,Women,Accessories,Bags,Handbags,,9180
210,3533,Myntra Men's If You Don't Like Navy Blue T-shirt,Myntra,Navy Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,3476
211,42614,Estelle Women Earrings & Pendant Set,Estelle,Gold,Winter,Unique,Women,Accessories,Jewellery,Jewellery Set,,2459
212,12164,Aurelia Women Voile Orange Dupatta,Aurelia,Orange,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Dupatta,,6259
213,26351,DKNY Women White Dial Watch NY8472,DKNY,White,Winter,Unique,Women,Accessories,Watches,Watches,,7194
214,17624,ADIDAS Men Solid Navy Blue Track Pant,ADIDAS,Navy Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Track Pants,,2885
215,47154,Gini and Jony Girls Black Capris,Gini and Jony,Black,Summer,"XS,S,M,L,XL",Girls,Apparel,Bottomwear,Capris,,5236
216,35574,Gliders Men Esquire Red Flip Flops,Gliders,Red,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,,2302
217,46086,ADIDAS Women Lavender Hagkok Sports Shoes,ADIDAS,Lavender,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,,8655
218,51031,Enamor White Bra,Enamor White Bra,White,Summer,"XS,S,M,L,XL",Women,Apparel,Innerwear,Bra,,8620
219,13284,Gini and Jony Kids Boys Solid Black Shorts,Gini and Jony Kids,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Shorts,,7116
220,54543,F Sports Men White Outlander Sports Shoes,F Sports,White,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,,6034
221,55491,Revlon Gold Dust Poussiere Doree Colorburst Lip Gloss 024,Revlon Gold Dust Poussiere Doree Colorburst Lip Gloss 024,Brown,Spring,Unique,Women,Personal Care,Lips,Lip Gloss,,4561
222,26163,John Miller Men Dark Grey Trousers,John Miller,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Trousers,,762
223,3701,Tantra Women Flower Heart Black Long T-shirt,Tantra,Black,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,,6787
224,29917,Police Men White Dial Watch PL12698JS,Police,White,Winter,Unique,Men,Accessories,Watches,Watches,,9315
225,42426,Aurelia Women Sea Green Kurta,Aurelia,Sea Green,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,,9708
226,32751,FILA Men Liga II Black Shoes,FILA,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,2549
227,56214,Estelle Women Gold Earrings,Estelle,Gold,Winter,Unique,Women,Accessories,Jewellery,Earrings,,5923
228,10401,Jealous 21 Women Uaine Purple Tops,Jealous 21,Purple,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,5048
229,40371,Tokyo Talkies Women Navy Slim Fit Jeans,Tokyo Talkies,Navy Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Jeans,,3608
230,21346,Pal Zileri Men Casual Gold Frame Sunglasses,Pal Zileri,Gold,Winter,Unique,Men,Accessories,Eyewear,Sunglasses,,7658
231,45603,Arrow Men Black Formal Shoes,Arrow,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Formal Shoes,,7900
232,4524,Puma Men's YugoRun Black White Shoe,Puma,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,,3670
233,37223,United Colors of Benetton Women Blue Top,United Colors of Benetton,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,2755
234,53766,Puma Men White and Navy Blue T-shirt,Puma,White,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,1654
235,25520,Doodle Kids Girls City Chic White Top,Doodle Kids,White,Fall,"XS,S,M,L,XL",Girls,Apparel,Topwear,Tops,,4999
236,32597,ONLY Women Black Top,ONLY,Black,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,6795
237,58974,Colour me Men Gold Deo,Colour me,Gold,Spring,Unique,Men,Personal Care,Fragrance,Deodorant,,6697
238,33445,Baggit Women Lamboo Mayur Black Wallet,Baggit,Black,Summer,Unique,Women,Accessories,Wallets,Wallets,,2148
239,57100,Elle Women Dark Pink Top,Elle,Pink,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,6039
240,36137,Nike Women Free Run Pink Sports Shoes,Nike,Pink,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,,4699
241,41859,Estd. 1977 Men Black Sandals,Estd. 1977,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,,8945
242,21180,ADIDAS Men Adi Cells Black Flip Flops,ADIDAS,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,,3057
243,39943,GAS Men Brown Count Casual Shoes,GAS,Brown,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,6092
244,52472,Red Rose Women White & Pink Polka Dot Print Bath Robe,Red Rose,Pink,Winter,"XS,S,M,L,XL",Women,Apparel,Loungewear and Nightwear,Bath Robe,,598
245,58148,Puma Unisex White Cap,Puma,White,Fall,Unique,Unisex,Accessories,Headwear,Caps,,2700
246,20052,United Colors Of Benetton Women Yellow Muffler,United Colors Of Benetton,Yellow,Fall,Unique,Women,Accessories,Mufflers,Mufflers,,3461
247,5630,ADIDAS Women's Adi Groove Blue Flip Flop,ADIDAS,Blue,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Flip Flops,Flip Flops,,5473
248,44517,Coolers Men Brown Pokar Flip Flops,Coolers,Brown,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,,4933
249,47392,Baggit Women Beige Bag,Baggit,Beige,Fall,Unique,Women,Accessories,Bags,Handbags,,3369
250,50325,Aurelia Women Navy Blue Kurta,Aurelia,Navy Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,,1456
251,8913,Puma Men Cabana Racer Sketch White Sports Shoes,Puma,White,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,,8852
252,16530,Locomotive Men Check Red Shirt,Locomotive,Red,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,6199
253,22705,Nike Men White Capri II Casual Shoe,Nike,White,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,7444
254,7167,Scullers Men Scul Purple White Shirt,Scullers,Purple,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,4993
255,46240,Fusion Beats Women White Printed Tunic,Fusion Beats,White,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tunics,,9992
256,27277,Mother Earth Women Blue Kurta,Mother Earth,Green,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,,5411
257,13042,Inc 5 Women Brown Heels,Inc 5,Brown,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Flats,,4487
258,6889,Forever New Women Stone Cream Jacket,Forever New,Cream,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Jackets,,6515
259,31312,W Women Peach Kurta,W,Peach,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,,1718
260,12190,Basics Men Blue Slim Fit Checked Shirt,Basics,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,4996
261,55657,Catwalk Women Golden Wedges,Catwalk,Gold,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,,5235
262,19578,United Colors of Benetton Women Solid Purple Top,United Colors of Benetton,Purple,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,5055
263,27879,Scullers For Her Women Blue Top,Scullers For Her,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,9646
264,34452,Rocia Women Copper Sandals,Rocia,Copper,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Flats,,8550
265,6287,Classic Polo Men's Swiss Yellow T-shirt,Classic Polo,Yellow,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,3946
266,7355,Tantra Men's Black Sabbath Navy T-shirt,Tantra,Navy Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,1545
267,46072,Lino Perros Men Black Leather Belt,Lino Perros,Black,Summer,Unique,Men,Accessories,Belts,Belts,,7393
268,22537,Gas Men Eldorado Tan Casual  Sandals,Gas,Tan,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,,2193
269,28831,Enamor Women Pack of 3 Mid-Rise Bikini Brief,Enamor,Brown,Summer,"XS,S,M,L,XL",Women,Apparel,Innerwear,Briefs,,3936
270,43500,French Connection Men White T-shirt,French Connection,White,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,9254
271,2627,Carlton London Women Wedge Silver Sandal,Carlton London,Silver,Fall,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Flats,,6395
272,27045,Yelloe Off White Fur Zip Clutch,Yelloe Off White Fur Zip Clutch,Off White,Summer,Unique,Women,Accessories,Bags,Clutches,,3854
273,13270,Palm Tree Kids Girls Printed White Tops,Palm Tree Kids,White,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,725
274,18698,Hanes Men Grey Ultimate Duo Dry Cotton Stretch Bikini Briefs,Hanes,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Briefs,,5393
275,55465,Revlon Super Lusterous Lipstick 304,Revlon Super Lusterous Lipstick 304,Red,Spring,Unique,Women,Personal Care,Lips,Lipstick,,7522
276,26197,Formula 1 Go Men Perfume,Formula 1 Go,Green,Spring,Unique,Men,Personal Care,Fragrance,Perfume and Body Mist,,9651
277,31120,Palm Tree Girls Pink Top,Palm Tree,Pink,Summer,"XS,S,M,L,XL",Girls,Apparel,Topwear,Tops,,6100
278,25712,ADIDAS Unisex Blue Cap,ADIDAS,Blue,Summer,Unique,Unisex,Accessories,Headwear,Caps,,8496
279,11527,United Colors of Benetton Men Olive Tshirts,United Colors of Benetton,Olive,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,9507
280,14869,United Colors of Benetton Men Solid Black Wallets,United Colors of Benetton,Black,Summer,Unique,Men,Accessories,Wallets,Wallets,,8183
281,40385,Tokyo Talkies Women Yellow Top,Tokyo Talkies,Yellow,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,5142
282,15187,Arrow Sport Men Solid White Polo Tshirts,Arrow Sport,White,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,8179
283,5402,Kalenji Ekiden 200 Wn Purple 2011,Kalenji Ekiden 200 Wn Purple 2011,Purple,,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,,8708
284,44725,Lotto Women Coral Elegant Flip Flops,Lotto,Orange,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Flip Flops,Flip Flops,,7839
285,14055,Flying Machine Men Check Green Shirts,Flying Machine,Green,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,9935
286,20260,Wrangler Men Applique Navy Blue Tshirt,Wrangler,Navy Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,2705
287,7731,Puma Men's Winglet II Grey Yellow White Flip Flop,Puma,Grey,Winter,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,,1569
288,22153,Lee Cooper Men Brown Casual Sandals,Lee Cooper,Brown,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,,3944
289,43958,Puma Men Olive Techno Ind Sandal,Puma,Olive,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,,1560
290,28469,Urban Yoga Women Printed Pink T-shirt,Urban Yoga,Pink,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,,2827
291,50573,Chromozome Men Charcoal Trunk Trunks,Chromozome,Charcoal,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Trunk,,3920
292,34036,Palm Tree Boys Check Blue Shirt,Palm Tree,Blue,Summer,"XS,S,M,L,XL",Boys,Apparel,Topwear,Shirts,,801
293,55001,Lakme Absolute Lip Last Day Kiss Lip Colour,Lakme Absolute Lip Last Day Kiss Lip Colour,Pink,Spring,Unique,Women,Personal Care,Lips,Lipstick,,1106
294,8779,Indigo Nation Men Club Satin Hot Stepper Navy Blue Shirt,Indigo Nation,Navy Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,3670
295,3391,Murcia Women White With Stitch Bag,Murcia,White,Winter,Unique,Women,Accessories,Bags,Handbags,,1199
296,43164,Fastrack Men Black Watch,Fastrack,Black,Winter,Unique,Men,Accessories,Watches,Watches,,5588
297,2243,ADIDAS Men Stripe Polo White Polo T-shirt,ADIDAS,White,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,9831
298,30496,Lovable Women Fiona Purple Bra,Lovable,Purple,Summer,"XS,S,M,L,XL",Women,Apparel,Innerwear,Bra,,690
299,27421,Jockey Women Blue Lounge Pants,Jockey,Blue,Winter,"XS,S,M,L,XL",Women,Apparel,Loungewear and Nightwear,Lounge Pants,,1480
300,57756,Lotus Herbals Neem & Clove Purifying Face Wash,Lotus Herbals Neem & Clove Purifying Face Wash,Green,Spring,Unique,Women,Personal Care,Skin Care,Face Wash and Cleanser,,3475
301,33213,Sepia Women Printed Magenta Top,Sepia,Magenta,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,6602
302,39729,Arrow Woman Olive Top,Arrow Woman Olive Top,Olive,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,1684
303,25376,Levis Men Grey Innerwear T-Shirt,Levis,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Innerwear Vests,,3827
304,11143,Scullers Men Price Catch Black Shirts,Scullers,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,3894
305,56684,Fabindia Beige & Maroon Mull Printed Saree,Fabindia Beige & Maroon Mull Printed Saree,Beige,Fall,"XS,S,M,L,XL",Women,Apparel,Saree,Sarees,,8819
306,4988,Gini and Jony Girl's Vanya White Polka Dot Kidswear,Gini and Jony Girl's Vanya White Polka Dot Kidswear,White,Summer,"XS,S,M,L,XL",Women,Apparel,Dress,Dresses,,2316
307,44341,Indian Terrain Men Blue T-shirt,Indian Terrain,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,6354
308,14431,Enroute Women Casual Black Flats,Enroute,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,,7209
309,20604,Baggit Women Umbrella Dum Brown Handbag,Baggit,Brown,Winter,Unique,Women,Accessories,Bags,Handbags,,1069
310,52224,Lencia Grey Swarovski Pearl Necklace,Lencia Grey Swarovski Pearl Necklace,Silver,Summer,Unique,Women,Accessories,Jewellery,Necklace and Chains,,5942
311,45293,CASIO SHEEN Women Red Dial Watch SX017,CASIO SHEEN,Red,Winter,Unique,Women,Accessories,Watches,Watches,,2395
312,36761,Maxima Men Black Watch,Maxima,Black,Winter,Unique,Men,Accessories,Watches,Watches,,3233
313,33021,Mother Earth Women Printed Cream Kurta,Mother Earth,Cream,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,,4363
314,25144,Lino Perros Women Leatherite Orange Handbag,Lino Perros,Orange,Winter,Unique,Women,Accessories,Bags,Handbags,,7955
315,11371,United Colors Of Benetton Men Summer Black Shirts,United Colors Of Benetton,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,4514
316,41401,Wrangler Women White Smocked Top,Wrangler,White,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,2186
317,14603,United Colors of Benetton Men Pack of 2 Grey Socks,United Colors of Benetton,Grey,Summer,Unique,Men,Accessories,Socks,Socks,,3509
318,37481,Esprit Women White Dial Watch,Esprit,White,Winter,Unique,Women,Accessories,Watches,Watches,,8306
319,5254,Wildcraft Unisex Red Duffle Bag,Wildcraft,Red,Winter,Unique,Unisex,Accessories,Bags,Duffel Bag,,654
320,44173,Nike Fragrances Women Trendy Perfume 75ml,Nike Fragrances,Pink,Spring,Unique,Women,Personal Care,Fragrance,Perfume and Body Mist,,1909
321,25978,J.Del Pozo Halloween Kiss Sexy Women Perfume,J.Del Pozo Halloween Kiss Sexy,Pink,Spring,Unique,Women,Personal Care,Fragrance,Perfume and Body Mist,,1284
322,4386,Wrangler Cowboy Photo T-shirt,Wrangler Cowboy Photo T-shirt,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,8596
323,51693,Van Heusen Unisex Brown Sunglasses,Van Heusen,Brown,Winter,Unique,Unisex,Accessories,Eyewear,Sunglasses,,8060
324,16154,Enroute Men Leather Black Formal Shoes,Enroute,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Formal Shoes,,7843
325,22361,Reebok Men Navy Twist Sandals,Reebok,Navy Blue,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sports Sandals,,7706
326,29789,Basics Men Pack of 3 T-shirt,Basics,Pink,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,6096
327,19920,Wildcraft Unisex Black Outdoor Backpack,Wildcraft,Black,Winter,Unique,Unisex,Accessories,Bags,Backpacks,,6301
328,7503,Nike Men's As Icon Blue T-shirt,Nike,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,3306
329,46624,Rasasi Men Emotion Deo and Perfume Set,Rasasi,Grey,Spring,Unique,Men,Personal Care,Fragrance,Deodorant,,1037
330,34204,Proline Men Navy Track Pants,Proline,Navy Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Track Pants,,6486
331,17086,Lino Perros Women Blue Zip Orange Wallet,Lino Perros,Orange,Winter,Unique,Women,Accessories,Wallets,Wallets,,2341
332,50741,Red Chief Men Black Shoes,Red Chief,Black,Winter,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,9216
333,55233,Lakme Nine to Five Flawless Makeup Shell Foundation,Lakme Nine to Five Flawless Makeup Shell Foundation,Skin,Summer,Unique,Women,Personal Care,Makeup,Foundation and Primer,,7471
334,13426,United Colors of Benetton Men Stripes Red  Polo T-shirts,United Colors of Benetton,Red,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,6125
335,43356,Reebok Women Charcoal Grey Fuel Techno Sports Shoes,Reebok,Charcoal,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,,3450
336,28207,Ray-Ban Men Active Lifestyle Black Sunglasses,Ray-Ban,Black,Winter,Unique,Men,Accessories,Eyewear,Sunglasses,,8492
337,13846,John Miller Men Stripes Blue Shirts,John Miller,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,5280
338,12994,ADIDAS Kids Boys Duramo Synthetic Black Sports Shoes,ADIDAS Kids,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Boys,Footwear,Shoes,Sports Shoes,,2868
339,46278,109F Women Red & White Striped Tunic,109F,Red,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tunics,,7155
340,16508,Locomotive Men Washed Blue Jeans,Locomotive,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Jeans,,8673
341,18492,Puma Men Danny Blue Slipper,Puma,Blue,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,,4995
342,19540,United Colors of Benetton Men Solid Blue Sweater,United Colors of Benetton,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Sweaters,,9663
343,7963,Puma Men's Large Logo Graphic White French T-shirt,Puma,White,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,6502
344,8117,Fastrack Men New Analog Black Navy Watch,Fastrack,Black,Winter,Unique,Men,Accessories,Watches,Watches,,7114
345,49230,Calzini Men Pack of 5 Sports Socks,Calzini,Black,Summer,Unique,Men,Accessories,Socks,Socks,,9858
346,39147,Aneri Women Purple Salwar Suit,Aneri,Purple,Fall,"XS,S,M,L,XL",Women,Apparel,Apparel Set,Kurta Sets,,6419
347,36933,Bulgari Women Omnia Perfume,Bulgari,Purple,Spring,Unique,Women,Personal Care,Fragrance,Perfume and Body Mist,,1353
348,57138,Elle Women Brown Trousers,Elle,Brown,Summer,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Trousers,,4646
349,20856,United Colors of Benetton Men Casual Black Shoes,United Colors of Benetton,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,4269
350,41861,Estd. 1977 Men Black Sandals,Estd. 1977,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,,1074
351,5608,ADIDAS Men Kendall Black Navy Floater,ADIDAS,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,,1648
352,58170,Rocky S Women Red Clutch,Rocky S,Red,Fall,Unique,Women,Accessories,Bags,Clutches,,6793
353,53598,Q&Q Men Black Digital Watch,Q&Q,Black,Winter,Unique,Men,Free Items,Free Gifts,Free Gifts,,6957
354,15983,Turtle Solid Men  Burgundy Shirt,Turtle Solid,Burgundy,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,8009
355,39375,Helix Women Silver Dial Watch,Helix,Silver,Winter,Unique,Women,Accessories,Watches,Watches,,5277
356,14851,United Colors of Benetton Women Solid Coffee Brown Wallets,United Colors of Benetton,Coffee Brown,Summer,Unique,Women,Accessories,Wallets,Wallets,,4354
357,59290,Titan Men Black Dial Watch,Titan,Black,Winter,Unique,Men,Accessories,Watches,Watches,,2991
358,52678,Morellato Men Black Watch,Morellato,Black,Winter,Unique,Men,Accessories,Watches,Watches,,3624
359,20258,Wrangler Men Polo Charcoal T-shirt,Wrangler,Brown,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,6191
360,47198,Franco Leone Men Brown Sandals,Franco Leone,Brown,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,,3551
361,27841,Bulchee Men Plain Jeans White Belt,Bulchee,White,Summer,Unique,Men,Accessories,Belts,Belts,,504
362,28035,Jockey ELANCE Men Grey Melange Y Front Briefs 1006,Jockey ELANCE,Grey Melange,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Briefs,,5722
