id_catalog_product,reference,name,brand,color,season,sizes,gender_segment,main_category,sub_category,article_type,score_ec,quantity
186,52486,Red Rose Maroon Camisole,Red Rose Maroon Camisole,Maroon,Winter,"XS,S,M,L,XL",Women,Apparel,Innerwear,Camisoles,0,9458
187,53554,Probase Multicoloured Printed Boxers,Probase Multicoloured Printed Boxers,Multi,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Boxers,0,4889
188,14293,Classic Polo Men Stripes Blue Tshirts,Classic Polo,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,2827
189,47366,Baggit Women Blue Bag,Baggit,Blue,Summer,Unique,Women,Accessories,Bags,Handbags,0,8504
190,6041,UCB Men's Polo Neck With Lion Logo Navy Blue T-shirt,UCB,Navy Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,3431
191,23623,Doodle Kids Girls Pink I love Shopping Top,Doodle Kids,Pink,Fall,"XS,S,M,L,XL",Girls,Apparel,Topwear,Tops,0,8277
192,17416,Lotto Men Atlantica Black Sports Shoe,Lotto,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,697
193,9835,Little Miss Women Printed Grey T-shirt,Little Miss,Grey,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,0,7625
194,29319,ADIDAS Unisex Chicago Bulls Red Backpack,ADIDAS,Red,Summer,Unique,Unisex,Accessories,Bags,Backpacks,0,2430
195,7193,Jealous 21 Women Black Jegging,Jealous 21,Black,Fall,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Jeans,0,6787
196,12958,ADIDAS Men Sports Black Sports Shoes,ADIDAS,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,9300
197,27283,Mother Earth Women Magenta Kurta,Mother Earth,Magenta,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,9839
198,30234,Numero Uno Men Black Flip Flops,Numero Uno,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,0,4782
199,9009,Murcia Women Snake Print Bag Brown Handbags,Murcia,Brown,Winter,Unique,Women,Accessories,Bags,Handbags,0,3011
200,3533,Myntra Men's If You Don't Like Navy Blue T-shirt,Myntra,Navy Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,1159
201,42614,Estelle Women Earrings & Pendant Set,Estelle,Gold,Winter,Unique,Women,Accessories,Jewellery,Jewellery Set,0,3311
202,12164,Aurelia Women Voile Orange Dupatta,Aurelia,Orange,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Dupatta,0,7598
203,26351,DKNY Women White Dial Watch NY8472,DKNY,White,Winter,Unique,Women,Accessories,Watches,Watches,0,7046
204,17624,ADIDAS Men Solid Navy Blue Track Pant,ADIDAS,Navy Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Track Pants,0,2486
205,47154,Gini and Jony Girls Black Capris,Gini and Jony,Black,Summer,"XS,S,M,L,XL",Girls,Apparel,Bottomwear,Capris,0,8838
206,35574,Gliders Men Esquire Red Flip Flops,Gliders,Red,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,0,3411
207,46086,ADIDAS Women Lavender Hagkok Sports Shoes,ADIDAS,Lavender,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,0,2234
208,51031,Enamor White Bra,Enamor White Bra,White,Summer,"XS,S,M,L,XL",Women,Apparel,Innerwear,Bra,0,2343
209,13284,Gini and Jony Kids Boys Solid Black Shorts,Gini and Jony Kids,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Shorts,0,9180
210,54543,F Sports Men White Outlander Sports Shoes,F Sports,White,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,3476
211,26163,John Miller Men Dark Grey Trousers,John Miller,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Trousers,0,2459
212,3701,Tantra Women Flower Heart Black Long T-shirt,Tantra,Black,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,0,6259
213,29917,Police Men White Dial Watch PL12698JS,Police,White,Winter,Unique,Men,Accessories,Watches,Watches,0,7194
214,42426,Aurelia Women Sea Green Kurta,Aurelia,Sea Green,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,2885
215,32751,FILA Men Liga II Black Shoes,FILA,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,5236
216,56214,Estelle Women Gold Earrings,Estelle,Gold,Winter,Unique,Women,Accessories,Jewellery,Earrings,0,2302
217,10401,Jealous 21 Women Uaine Purple Tops,Jealous 21,Purple,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,0,8655
218,40371,Tokyo Talkies Women Navy Slim Fit Jeans,Tokyo Talkies,Navy Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Jeans,0,8620
219,21346,Pal Zileri Men Casual Gold Frame Sunglasses,Pal Zileri,Gold,Winter,Unique,Men,Accessories,Eyewear,Sunglasses,0,7116
220,45603,Arrow Men Black Formal Shoes,Arrow,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Formal Shoes,0,6034
221,4524,Puma Men's YugoRun Black White Shoe,Puma,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,4561
222,37223,United Colors of Benetton Women Blue Top,United Colors of Benetton,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,0,762
223,53766,Puma Men White and Navy Blue T-shirt,Puma,White,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,6787
224,25520,Doodle Kids Girls City Chic White Top,Doodle Kids,White,Fall,"XS,S,M,L,XL",Girls,Apparel,Topwear,Tops,0,9315
225,32597,ONLY Women Black Top,ONLY,Black,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,0,9708
226,33445,Baggit Women Lamboo Mayur Black Wallet,Baggit,Black,Summer,Unique,Women,Accessories,Wallets,Wallets,0,2549
227,57100,Elle Women Dark Pink Top,Elle,Pink,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,0,5923
228,36137,Nike Women Free Run Pink Sports Shoes,Nike,Pink,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,0,5048
229,41859,Estd. 1977 Men Black Sandals,Estd. 1977,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,0,3608
230,21180,ADIDAS Men Adi Cells Black Flip Flops,ADIDAS,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,0,7658
231,39943,GAS Men Brown Count Casual Shoes,GAS,Brown,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,7900
232,52472,Red Rose Women White & Pink Polka Dot Print Bath Robe,Red Rose,Pink,Winter,"XS,S,M,L,XL",Women,Apparel,Loungewear and Nightwear,Bath Robe,0,3670
233,58148,Puma Unisex White Cap,Puma,White,Fall,Unique,Unisex,Accessories,Headwear,Caps,0,2755
234,20052,United Colors Of Benetton Women Yellow Muffler,United Colors Of Benetton,Yellow,Fall,Unique,Women,Accessories,Mufflers,Mufflers,0,1654
235,5630,ADIDAS Women's Adi Groove Blue Flip Flop,ADIDAS,Blue,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Flip Flops,Flip Flops,0,4999
236,44517,Coolers Men Brown Pokar Flip Flops,Coolers,Brown,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,0,6795
237,47392,Baggit Women Beige Bag,Baggit,Beige,Fall,Unique,Women,Accessories,Bags,Handbags,0,6697
238,50325,Aurelia Women Navy Blue Kurta,Aurelia,Navy Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,2148
239,8913,Puma Men Cabana Racer Sketch White Sports Shoes,Puma,White,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,6039
240,16530,Locomotive Men Check Red Shirt,Locomotive,Red,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,4699
241,22705,Nike Men White Capri II Casual Shoe,Nike,White,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,8945
242,7167,Scullers Men Scul Purple White Shirt,Scullers,Purple,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,3057
243,46240,Fusion Beats Women White Printed Tunic,Fusion Beats,White,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tunics,0,6092
244,27277,Mother Earth Women Blue Kurta,Mother Earth,Green,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,598
245,13042,Inc 5 Women Brown Heels,Inc 5,Brown,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Flats,0,2700
246,6889,Forever New Women Stone Cream Jacket,Forever New,Cream,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Jackets,0,3461
247,31312,W Women Peach Kurta,W,Peach,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,5473
248,12190,Basics Men Blue Slim Fit Checked Shirt,Basics,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,4933
249,55657,Catwalk Women Golden Wedges,Catwalk,Gold,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,3369
250,19578,United Colors of Benetton Women Solid Purple Top,United Colors of Benetton,Purple,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,0,1456
251,27879,Scullers For Her Women Blue Top,Scullers For Her,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,0,8852
252,34452,Rocia Women Copper Sandals,Rocia,Copper,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Flats,0,6199
253,6287,Classic Polo Men's Swiss Yellow T-shirt,Classic Polo,Yellow,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,7444
254,7355,Tantra Men's Black Sabbath Navy T-shirt,Tantra,Navy Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,4993
255,46072,Lino Perros Men Black Leather Belt,Lino Perros,Black,Summer,Unique,Men,Accessories,Belts,Belts,0,9992
256,22537,Gas Men Eldorado Tan Casual  Sandals,Gas,Tan,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,0,5411
257,28831,Enamor Women Pack of 3 Mid-Rise Bikini Brief,Enamor,Brown,Summer,"XS,S,M,L,XL",Women,Apparel,Innerwear,Briefs,0,4487
258,43500,French Connection Men White T-shirt,French Connection,White,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,6515
259,2627,Carlton London Women Wedge Silver Sandal,Carlton London,Silver,Fall,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Flats,0,1718
260,27045,Yelloe Off White Fur Zip Clutch,Yelloe Off White Fur Zip Clutch,Off White,Summer,Unique,Women,Accessories,Bags,Clutches,0,4996
261,13270,Palm Tree Kids Girls Printed White Tops,Palm Tree Kids,White,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,0,5235
262,18698,Hanes Men Grey Ultimate Duo Dry Cotton Stretch Bikini Briefs,Hanes,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Briefs,0,5055
263,31120,Palm Tree Girls Pink Top,Palm Tree,Pink,Summer,"XS,S,M,L,XL",Girls,Apparel,Topwear,Tops,0,9646
264,25712,ADIDAS Unisex Blue Cap,ADIDAS,Blue,Summer,Unique,Unisex,Accessories,Headwear,Caps,0,8550
265,11527,United Colors of Benetton Men Olive Tshirts,United Colors of Benetton,Olive,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,3946
266,14869,United Colors of Benetton Men Solid Black Wallets,United Colors of Benetton,Black,Summer,Unique,Men,Accessories,Wallets,Wallets,0,1545
267,40385,Tokyo Talkies Women Yellow Top,Tokyo Talkies,Yellow,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,0,7393
268,15187,Arrow Sport Men Solid White Polo Tshirts,Arrow Sport,White,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,2193
269,5402,Kalenji Ekiden 200 Wn Purple 2011,Kalenji Ekiden 200 Wn Purple 2011,Purple,,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,0,3936
270,44725,Lotto Women Coral Elegant Flip Flops,Lotto,Orange,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Flip Flops,Flip Flops,0,9254
271,14055,Flying Machine Men Check Green Shirts,Flying Machine,Green,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,6395
272,20260,Wrangler Men Applique Navy Blue Tshirt,Wrangler,Navy Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,3854
273,7731,Puma Men's Winglet II Grey Yellow White Flip Flop,Puma,Grey,Winter,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,0,725
274,22153,Lee Cooper Men Brown Casual Sandals,Lee Cooper,Brown,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,0,5393
275,43958,Puma Men Olive Techno Ind Sandal,Puma,Olive,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,0,7522
276,28469,Urban Yoga Women Printed Pink T-shirt,Urban Yoga,Pink,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,0,9651
277,50573,Chromozome Men Charcoal Trunk Trunks,Chromozome,Charcoal,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Trunk,0,6100
278,34036,Palm Tree Boys Check Blue Shirt,Palm Tree,Blue,Summer,"XS,S,M,L,XL",Boys,Apparel,Topwear,Shirts,0,8496
279,8779,Indigo Nation Men Club Satin Hot Stepper Navy Blue Shirt,Indigo Nation,Navy Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,9507
280,3391,Murcia Women White With Stitch Bag,Murcia,White,Winter,Unique,Women,Accessories,Bags,Handbags,0,8183
281,43164,Fastrack Men Black Watch,Fastrack,Black,Winter,Unique,Men,Accessories,Watches,Watches,0,5142
282,2243,ADIDAS Men Stripe Polo White Polo T-shirt,ADIDAS,White,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,8179
283,30496,Lovable Women Fiona Purple Bra,Lovable,Purple,Summer,"XS,S,M,L,XL",Women,Apparel,Innerwear,Bra,0,8708
284,27421,Jockey Women Blue Lounge Pants,Jockey,Blue,Winter,"XS,S,M,L,XL",Women,Apparel,Loungewear and Nightwear,Lounge Pants,0,7839
285,33213,Sepia Women Printed Magenta Top,Sepia,Magenta,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,0,9935
286,39729,Arrow Woman Olive Top,Arrow Woman Olive Top,Olive,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,0,2705
287,25376,Levis Men Grey Innerwear T-Shirt,Levis,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Innerwear Vests,0,1569
288,11143,Scullers Men Price Catch Black Shirts,Scullers,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,3944
289,56684,Fabindia Beige & Maroon Mull Printed Saree,Fabindia Beige & Maroon Mull Printed Saree,Beige,Fall,"XS,S,M,L,XL",Women,Apparel,Saree,Sarees,0,1560
290,4988,Gini and Jony Girl's Vanya White Polka Dot Kidswear,Gini and Jony Girl's Vanya White Polka Dot Kidswear,White,Summer,"XS,S,M,L,XL",Women,Apparel,Dress,Dresses,0,2827
291,44341,Indian Terrain Men Blue T-shirt,Indian Terrain,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,3920
292,14431,Enroute Women Casual Black Flats,Enroute,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,801
293,20604,Baggit Women Umbrella Dum Brown Handbag,Baggit,Brown,Winter,Unique,Women,Accessories,Bags,Handbags,0,1106
294,52224,Lencia Grey Swarovski Pearl Necklace,Lencia Grey Swarovski Pearl Necklace,Silver,Summer,Unique,Women,Accessories,Jewellery,Necklace and Chains,0,3670
295,45293,CASIO SHEEN Women Red Dial Watch SX017,CASIO SHEEN,Red,Winter,Unique,Women,Accessories,Watches,Watches,0,1199
296,36761,Maxima Men Black Watch,Maxima,Black,Winter,Unique,Men,Accessories,Watches,Watches,0,5588
297,33021,Mother Earth Women Printed Cream Kurta,Mother Earth,Cream,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,9831
298,25144,Lino Perros Women Leatherite Orange Handbag,Lino Perros,Orange,Winter,Unique,Women,Accessories,Bags,Handbags,0,690
299,11371,United Colors Of Benetton Men Summer Black Shirts,United Colors Of Benetton,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,1480
300,41401,Wrangler Women White Smocked Top,Wrangler,White,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,0,3475
301,14603,United Colors of Benetton Men Pack of 2 Grey Socks,United Colors of Benetton,Grey,Summer,Unique,Men,Accessories,Socks,Socks,0,6602
302,37481,Esprit Women White Dial Watch,Esprit,White,Winter,Unique,Women,Accessories,Watches,Watches,0,1684
303,5254,Wildcraft Unisex Red Duffle Bag,Wildcraft,Red,Winter,Unique,Unisex,Accessories,Bags,Duffel Bag,0,3827
304,4386,Wrangler Cowboy Photo T-shirt,Wrangler Cowboy Photo T-shirt,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,3894
305,51693,Van Heusen Unisex Brown Sunglasses,Van Heusen,Brown,Winter,Unique,Unisex,Accessories,Eyewear,Sunglasses,0,8819
306,16154,Enroute Men Leather Black Formal Shoes,Enroute,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Formal Shoes,0,2316
307,22361,Reebok Men Navy Twist Sandals,Reebok,Navy Blue,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sports Sandals,0,6354
308,29789,Basics Men Pack of 3 T-shirt,Basics,Pink,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,7209
309,19920,Wildcraft Unisex Black Outdoor Backpack,Wildcraft,Black,Winter,Unique,Unisex,Accessories,Bags,Backpacks,0,1069
310,7503,Nike Men's As Icon Blue T-shirt,Nike,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,5942
311,34204,Proline Men Navy Track Pants,Proline,Navy Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Track Pants,0,2395
312,17086,Lino Perros Women Blue Zip Orange Wallet,Lino Perros,Orange,Winter,Unique,Women,Accessories,Wallets,Wallets,0,3233
313,50741,Red Chief Men Black Shoes,Red Chief,Black,Winter,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,4363
314,13426,United Colors of Benetton Men Stripes Red  Polo T-shirts,United Colors of Benetton,Red,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,7955
315,43356,Reebok Women Charcoal Grey Fuel Techno Sports Shoes,Reebok,Charcoal,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,0,4514
316,28207,Ray-Ban Men Active Lifestyle Black Sunglasses,Ray-Ban,Black,Winter,Unique,Men,Accessories,Eyewear,Sunglasses,0,2186
317,13846,John Miller Men Stripes Blue Shirts,John Miller,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,3509
318,12994,ADIDAS Kids Boys Duramo Synthetic Black Sports Shoes,ADIDAS Kids,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Boys,Footwear,Shoes,Sports Shoes,0,8306
319,46278,109F Women Red & White Striped Tunic,109F,Red,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tunics,0,654
320,16508,Locomotive Men Washed Blue Jeans,Locomotive,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Jeans,0,1909
321,18492,Puma Men Danny Blue Slipper,Puma,Blue,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,0,1284
322,19540,United Colors of Benetton Men Solid Blue Sweater,United Colors of Benetton,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Sweaters,0,8596
323,7963,Puma Men's Large Logo Graphic White French T-shirt,Puma,White,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,8060
324,8117,Fastrack Men New Analog Black Navy Watch,Fastrack,Black,Winter,Unique,Men,Accessories,Watches,Watches,0,7843
325,49230,Calzini Men Pack of 5 Sports Socks,Calzini,Black,Summer,Unique,Men,Accessories,Socks,Socks,0,7706
326,39147,Aneri Women Purple Salwar Suit,Aneri,Purple,Fall,"XS,S,M,L,XL",Women,Apparel,Apparel Set,Kurta Sets,0,6096
327,57138,Elle Women Brown Trousers,Elle,Brown,Summer,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Trousers,0,6301
328,20856,United Colors of Benetton Men Casual Black Shoes,United Colors of Benetton,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,3306
329,41861,Estd. 1977 Men Black Sandals,Estd. 1977,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,0,1037
330,5608,ADIDAS Men Kendall Black Navy Floater,ADIDAS,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,0,6486
331,58170,Rocky S Women Red Clutch,Rocky S,Red,Fall,Unique,Women,Accessories,Bags,Clutches,0,2341
332,53598,Q&Q Men Black Digital Watch,Q&Q,Black,Winter,Unique,Men,Free Items,Free Gifts,Free Gifts,0,9216
333,15983,Turtle Solid Men  Burgundy Shirt,Turtle Solid,Burgundy,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,7471
334,39375,Helix Women Silver Dial Watch,Helix,Silver,Winter,Unique,Women,Accessories,Watches,Watches,0,6125
335,14851,United Colors of Benetton Women Solid Coffee Brown Wallets,United Colors of Benetton,Coffee Brown,Summer,Unique,Women,Accessories,Wallets,Wallets,0,3450
336,59290,Titan Men Black Dial Watch,Titan,Black,Winter,Unique,Men,Accessories,Watches,Watches,0,8492
337,52678,Morellato Men Black Watch,Morellato,Black,Winter,Unique,Men,Accessories,Watches,Watches,0,5280
338,20258,Wrangler Men Polo Charcoal T-shirt,Wrangler,Brown,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,2868
339,47198,Franco Leone Men Brown Sandals,Franco Leone,Brown,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,0,7155
340,27841,Bulchee Men Plain Jeans White Belt,Bulchee,White,Summer,Unique,Men,Accessories,Belts,Belts,0,8673
341,28035,Jockey ELANCE Men Grey Melange Y Front Briefs 1006,Jockey ELANCE,Grey Melange,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Briefs,0,4995
342,31924,Fabindia Women Black Silk Handbag,Fabindia,Black,Summer,Unique,Women,Accessories,Bags,Handbags,0,9663
343,26993,Jealous 21 Women Washed Blue Jeans,Jealous 21,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Jeans,0,6502
344,13248,Palm Tree Kids Boy Solid Brown Trousers,Palm Tree Kids Boy Solid Brown Trousers,Brown,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Trousers,0,7114
345,43538,French Connection Women Blue Top,French Connection,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,0,9858
346,8325,Doodle Boy's Athletic 77 Dept Yellow Teen Kidswear,Doodle Boy's Athletic 77 Dept Yellow Teen Kidswear,Yellow,Fall,"XS,S,M,L,XL",Boys,Apparel,Topwear,Tshirts,0,6419
347,31118,Gini and Jony Girls Red Top,Gini and Jony,Red,Summer,"XS,S,M,L,XL",Girls,Apparel,Topwear,Tops,0,1353
348,19772,ADIDAS Men Vigor Blue Casual Shoes,ADIDAS,Blue,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,4646
349,46876,Lino Perros Men Pack of 2 Socks,Lino Perros,Grey,Summer,Unique,Men,Accessories,Socks,Socks,0,4269
350,5862,ADIDAS Men's Stripe Black T-shirt,ADIDAS,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,1074
351,39711,ADIDAS Original Men Black Dial Chronograph Watch ADH2641,ADIDAS Original,Black,Winter,Unique,Men,Accessories,Watches,Watches,0,1648
352,14409,Enroute Women Casual White Heels,Enroute,White,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,6793
353,58726,Puma Men Grey T-shirt,Puma,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,6957
354,11947,Ganuchi Men Casual Olive Sandals,Ganuchi,Olive,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,0,8009
355,36759,Maxima Men White Dial Watch,Maxima,White,Winter,Unique,Men,Accessories,Watches,Watches,0,5277
356,51499,Denizen Women Blue Jeans,Denizen,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Jeans,0,4354
357,29583,Puma Women Grace Silver Sandals,Puma,Silver,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Flats,0,2991
358,55805,SDL by Sweet Dreams Women Pink & Black Printed Night Suit S11-3134,SDL by Sweet Dreams,Pink,Summer,"XS,S,M,L,XL",Women,Apparel,Loungewear and Nightwear,Night suits,0,3624
359,7709,Jealous 21 Women's Aaren Black Jegging,Jealous 21,Black,Fall,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Jeans,0,6191
360,28451,Urban Yoga Women Black Track Pants,Urban Yoga,Black,Summer,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Track Pants,0,3551
361,43960,Indigo Nation Men Grey Striped Shirt,Indigo Nation,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,504
362,8741,Indigo Nation Men Checks Shirt Navy Blue Shirts,Indigo Nation,Navy Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,5722
